districtId,week_no,AnzahlFall,Geschlecht_M_infected,Geschlecht_W_infected,Geschlecht_unbekannt_infected,Altersgruppe_A00-A04_infected,Altersgruppe_A05-A14,Altersgruppe_A15-A34_infected,Altersgruppe_A35-A59_infected,Altersgruppe_A60-A79_infected,Altersgruppe_A80+_infected,Altersgruppe_unbekannt,AnzahlTodesfall,Geschlecht_M_deceased,Geschlecht_W_deceased,Geschlecht_unbekannt_deceased,Altersgruppe_A00-A04_deceased,Altersgruppe_A15-A34_deceased,Altersgruppe_A35-A59_deceased,Altersgruppe_A60-A79_deceased,Altersgruppe_A80+_deceased,AnzahlFall_cumul,Geschlecht_M_infected_cumul,Geschlecht_W_infected_cumul,Geschlecht_unbekannt_infected_cumul,Altersgruppe_A00-A04_infected_cumul,Altersgruppe_A05-A14_cumul,Altersgruppe_A15-A34_infected_cumul,Altersgruppe_A35-A59_infected_cumul,Altersgruppe_A60-A79_infected_cumul,Altersgruppe_A80+_infected_cumul,Altersgruppe_unbekannt_cumul,AnzahlTodesfall_cumul,Geschlecht_M_deceased_cumul,Geschlecht_W_deceased_cumul,Geschlecht_unbekannt_deceased_cumul,Altersgruppe_A00-A04_deceased_cumul,Altersgruppe_A15-A34_deceased_cumul,Altersgruppe_A35-A59_deceased_cumul,Altersgruppe_A60-A79_deceased_cumul,Altersgruppe_A80+_deceased_cumul,total_population,AnzahlFall_per_cap,AnzahlTodesfall_per_cap,AnzahlFall_cumul_per_cap,AnzahlTodesfall_cumul_per_cap
1001,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90164.0,0.0,0.0,0.0,0.0
1001,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90164.0,0.0,0.0,0.0,0.0
1001,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90164.0,0.0,0.0,0.0,0.0
1001,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90164.0,0.0,0.0,0.0,0.0
1001,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90164.0,0.0,0.0,0.0,0.0
1001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90164.0,0.0,0.0,0.0,0.0
1001,11,4.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90164.0,4.436360409919702e-05,0.0,4.436360409919702e-05,0.0
1001,12,9.0,4.0,5.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,7.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90164.0,9.981810922319329e-05,0.0,0.0001441817133223903,0.0
1001,13,9.0,4.0,5.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,10.0,12.0,0.0,0.0,0.0,9.0,8.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90164.0,9.981810922319329e-05,1.1090901024799255e-05,0.0002439998225455836,1.1090901024799255e-05
1001,14,6.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,13.0,15.0,0.0,0.0,0.0,10.0,9.0,6.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,90164.0,6.654540614879552e-05,1.1090901024799255e-05,0.00031054522869437915,2.218180204959851e-05
1001,15,4.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,17.0,15.0,0.0,0.0,0.0,13.0,9.0,7.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,4.436360409919702e-05,1.1090901024799255e-05,0.00035490883279357615,3.327270307439776e-05
1001,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,17.0,15.0,0.0,0.0,0.0,13.0,9.0,7.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,0.0,0.0,0.00035490883279357615,3.327270307439776e-05
1001,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,17.0,15.0,0.0,0.0,0.0,13.0,9.0,7.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,0.0,0.0,0.00035490883279357615,3.327270307439776e-05
1001,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,17.0,15.0,0.0,0.0,0.0,13.0,9.0,7.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,0.0,0.0,0.00035490883279357615,3.327270307439776e-05
1001,19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,18.0,15.0,0.0,0.0,0.0,13.0,10.0,7.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,1.1090901024799255e-05,0.0,0.0003659997338183754,3.327270307439776e-05
1001,20,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,18.0,16.0,0.0,0.0,0.0,13.0,11.0,7.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,1.1090901024799255e-05,0.0,0.0003770906348431747,3.327270307439776e-05
1001,21,5.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,19.0,20.0,0.0,0.0,0.0,14.0,15.0,7.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,5.5454505123996275e-05,0.0,0.00043254513996717094,3.327270307439776e-05
1001,22,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,21.0,21.0,0.0,0.0,0.0,15.0,16.0,8.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,3.327270307439776e-05,0.0,0.00046581784304156867,3.327270307439776e-05
1001,23,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,21.0,22.0,0.0,0.0,0.0,15.0,17.0,8.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,1.1090901024799255e-05,0.0,0.00047690874406636794,3.327270307439776e-05
1001,24,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,21.0,23.0,0.0,0.0,0.0,15.0,18.0,8.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,1.1090901024799255e-05,0.0,0.0004879996450911672,3.327270307439776e-05
1001,25,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,21.0,25.0,0.0,0.0,0.0,16.0,19.0,8.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,2.218180204959851e-05,0.0,0.0005101814471407657,3.327270307439776e-05
1001,26,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,23.0,25.0,0.0,0.0,0.0,17.0,20.0,8.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,2.218180204959851e-05,0.0,0.0005323632491903642,3.327270307439776e-05
1001,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,23.0,25.0,0.0,0.0,0.0,17.0,20.0,8.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,0.0,0.0,0.0005323632491903642,3.327270307439776e-05
1001,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,23.0,25.0,0.0,0.0,0.0,17.0,20.0,8.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,0.0,0.0,0.0005323632491903642,3.327270307439776e-05
1001,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,23.0,25.0,0.0,0.0,0.0,17.0,20.0,8.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,0.0,0.0,0.0005323632491903642,3.327270307439776e-05
1001,30,5.0,3.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,26.0,27.0,0.0,0.0,0.0,19.0,23.0,8.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,5.5454505123996275e-05,0.0,0.0005878177543143605,3.327270307439776e-05
1001,31,5.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,28.0,30.0,0.0,0.0,0.0,21.0,25.0,9.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,5.5454505123996275e-05,0.0,0.0006432722594383567,3.327270307439776e-05
1001,32,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,29.0,30.0,0.0,0.0,0.0,21.0,26.0,9.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,1.1090901024799255e-05,0.0,0.000654363160463156,3.327270307439776e-05
1001,33,7.0,4.0,3.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,33.0,33.0,0.0,0.0,1.0,23.0,30.0,9.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,7.763630717359479e-05,0.0,0.0007319994676367508,3.327270307439776e-05
1001,34,4.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,35.0,35.0,0.0,0.0,1.0,26.0,31.0,9.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,4.436360409919702e-05,0.0,0.0007763630717359479,3.327270307439776e-05
1001,35,3.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,35.0,38.0,0.0,1.0,1.0,28.0,31.0,9.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,3.327270307439776e-05,0.0,0.0008096357748103456,3.327270307439776e-05
1001,36,8.0,4.0,4.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,39.0,42.0,0.0,1.0,1.0,32.0,34.0,10.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,8.872720819839404e-05,0.0,0.0008983629830087396,3.327270307439776e-05
1001,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,39.0,42.0,0.0,1.0,1.0,32.0,34.0,10.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,0.0,0.0,0.0008983629830087396,3.327270307439776e-05
1001,38,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,39.0,44.0,0.0,1.0,1.0,33.0,35.0,10.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,2.218180204959851e-05,0.0,0.0009205447850583381,3.327270307439776e-05
1001,39,18.0,10.0,8.0,0.0,0.0,2.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,49.0,52.0,0.0,1.0,3.0,45.0,38.0,11.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90164.0,0.00019963621844638657,0.0,0.0011201810035047248,3.327270307439776e-05
1002,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246794.0,0.0,0.0,0.0,0.0
1002,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246794.0,0.0,0.0,0.0,0.0
1002,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246794.0,0.0,0.0,0.0,0.0
1002,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246794.0,0.0,0.0,0.0,0.0
1002,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246794.0,0.0,0.0,0.0,0.0
1002,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246794.0,0.0,0.0,0.0,0.0
1002,11,13.0,7.0,6.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,6.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246794.0,5.267551074985616e-05,0.0,5.267551074985616e-05,0.0
1002,12,28.0,11.0,17.0,0.0,0.0,0.0,15.0,9.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,18.0,23.0,0.0,0.0,0.0,22.0,15.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,246794.0,0.00011345494623045941,4.05196236537355e-06,0.00016613045698031558,4.05196236537355e-06
1002,13,71.0,28.0,43.0,0.0,0.0,0.0,20.0,15.0,26.0,10.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,112.0,46.0,66.0,0.0,0.0,0.0,42.0,30.0,30.0,10.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,246794.0,0.00028768932794152207,1.2155887096120651e-05,0.00045381978492183765,1.62078494614942e-05
1002,14,51.0,24.0,27.0,0.0,0.0,0.0,13.0,24.0,9.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,163.0,70.0,93.0,0.0,0.0,0.0,55.0,54.0,39.0,15.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,246794.0,0.00020665008063405107,1.2155887096120651e-05,0.0006604698655558887,2.8363736557614853e-05
1002,15,31.0,10.0,21.0,0.0,0.0,0.0,9.0,10.0,9.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,194.0,80.0,114.0,0.0,0.0,0.0,64.0,64.0,48.0,18.0,0.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,246794.0,0.00012561083332658006,8.1039247307471e-06,0.0007860806988824688,3.6467661288361955e-05
1002,16,27.0,14.0,13.0,0.0,0.0,1.0,6.0,11.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,94.0,127.0,0.0,0.0,1.0,70.0,75.0,56.0,19.0,0.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,246794.0,0.00010940298386508586,0.0,0.0008954836827475547,3.6467661288361955e-05
1002,17,32.0,10.0,22.0,0.0,0.0,1.0,9.0,10.0,9.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,253.0,104.0,149.0,0.0,0.0,2.0,79.0,85.0,65.0,22.0,0.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,246794.0,0.0001296627956919536,4.05196236537355e-06,0.0010251464784395083,4.05196236537355e-05
1002,18,13.0,6.0,7.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,110.0,156.0,0.0,0.0,2.0,83.0,93.0,66.0,22.0,0.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,246794.0,5.267551074985616e-05,0.0,0.0010778219891893644,4.05196236537355e-05
1002,19,11.0,8.0,3.0,0.0,0.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,118.0,159.0,0.0,0.0,3.0,87.0,97.0,68.0,22.0,0.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,246794.0,4.457158601910906e-05,0.0,0.0011223935752084735,4.05196236537355e-05
1002,20,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,119.0,159.0,0.0,0.0,3.0,88.0,97.0,68.0,22.0,0.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,246794.0,4.05196236537355e-06,0.0,0.001126445537573847,4.05196236537355e-05
1002,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,119.0,159.0,0.0,0.0,3.0,88.0,97.0,68.0,22.0,0.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,246794.0,0.0,0.0,0.001126445537573847,4.05196236537355e-05
1002,22,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,120.0,159.0,0.0,0.0,3.0,89.0,97.0,68.0,22.0,0.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,246794.0,4.05196236537355e-06,0.0,0.0011304974999392205,4.05196236537355e-05
1002,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,120.0,159.0,0.0,0.0,3.0,89.0,97.0,68.0,22.0,0.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,246794.0,0.0,0.0,0.0011304974999392205,4.05196236537355e-05
1002,24,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,121.0,160.0,0.0,1.0,3.0,89.0,98.0,68.0,22.0,0.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,246794.0,8.1039247307471e-06,0.0,0.0011386014246699677,4.05196236537355e-05
1002,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,121.0,160.0,0.0,1.0,3.0,89.0,98.0,68.0,22.0,0.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,246794.0,0.0,0.0,0.0011386014246699677,4.05196236537355e-05
1002,26,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,123.0,161.0,0.0,1.0,3.0,91.0,98.0,69.0,22.0,0.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,246794.0,1.2155887096120651e-05,0.0,0.0011507573117660883,4.05196236537355e-05
1002,27,10.0,6.0,4.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,129.0,165.0,0.0,1.0,5.0,95.0,102.0,69.0,22.0,0.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,246794.0,4.05196236537355e-05,0.0,0.0011912769354198239,4.05196236537355e-05
1002,28,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,130.0,166.0,0.0,1.0,5.0,97.0,102.0,69.0,22.0,0.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,246794.0,8.1039247307471e-06,0.0,0.0011993808601505709,4.05196236537355e-05
1002,29,12.0,6.0,6.0,0.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,136.0,172.0,0.0,1.0,8.0,102.0,106.0,69.0,22.0,0.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,246794.0,4.8623548384482604e-05,0.0,0.0012480044085350535,4.05196236537355e-05
1002,30,6.0,4.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,140.0,174.0,0.0,1.0,8.0,105.0,109.0,69.0,22.0,0.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,246794.0,2.4311774192241302e-05,0.0,0.0012723161827272948,4.05196236537355e-05
1002,31,20.0,10.0,10.0,0.0,0.0,1.0,3.0,12.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,334.0,150.0,184.0,0.0,1.0,9.0,108.0,121.0,72.0,23.0,0.0,11.0,7.0,4.0,0.0,0.0,0.0,0.0,6.0,5.0,246794.0,8.1039247307471e-05,4.05196236537355e-06,0.001353355430034766,4.457158601910906e-05
1002,32,17.0,9.0,8.0,0.0,0.0,3.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,159.0,192.0,0.0,1.0,12.0,114.0,128.0,73.0,23.0,0.0,11.0,7.0,4.0,0.0,0.0,0.0,0.0,6.0,5.0,246794.0,6.888336021135036e-05,0.0,0.001422238790246116,4.457158601910906e-05
1002,33,39.0,22.0,17.0,0.0,2.0,10.0,9.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,181.0,209.0,0.0,3.0,22.0,123.0,143.0,76.0,23.0,0.0,11.0,7.0,4.0,0.0,0.0,0.0,0.0,6.0,5.0,246794.0,0.00015802653224956847,0.0,0.0015802653224956846,4.457158601910906e-05
1002,34,31.0,14.0,17.0,0.0,1.0,5.0,14.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,195.0,226.0,0.0,4.0,27.0,137.0,151.0,78.0,24.0,0.0,11.0,7.0,4.0,0.0,0.0,0.0,0.0,6.0,5.0,246794.0,0.00012561083332658006,0.0,0.0017058761558222646,4.457158601910906e-05
